id_acidente;codloga;logradouroA;codlogb;logradouroB;alt_num;referencia;data;cod_acid;tipo_acidente;dp;numero_BO;sentido;pista;automovel;moto;onibus;caminhao;bicicleta;moto_taxi;onibus_fretado;onibus_urbano;microonibus;van;vuc;caminhonete;carreta;jipe;outros;sem_informacao;carroca;princ_a;paiA;princ_b;paiB;cod_distrito;distrito;vit_ferida;vit_morta
D051302086;2181;ARICANDUVA, AV;;;12000;;09/05/2013 14:00;2;CH;49;6442; ; ;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2181;ARICANDUVA, AV;;;60;PENHA;2;0
D051300335;19723;VILARES, RUA DOM;17356;ROMAO PUIGGARI, RUA;0;;09/05/2013 14:00;2;CO;26;4723; ; ;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;17356;ROMAO PUIGGARI, RUA;19723;VILARES, RUA DOM;  ;;1;0
D051300310;11379;JUNTAS PROVISORIAS, AV;5762;DELAMARE, AV ALM;0;;09/05/2013 14:00;2;CO;17;2227; ; ;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5762;DELAMARE, AV ALM;11379;JUNTAS PROVISORIAS, AV;  ;;1;0
D051300991;41394;OTTO BAUMGART, AV;;;0;NADA CONSTA ;09/05/2013 14:15;4;AT;9;2872; ; ;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;41394;OTTO BAUMGART, AV;;;47;LAJEADO;1;0
D051300926;11780;LEOPOLDINA, AV IMP;2629;AVELINO CHAVES, RUA DR;0;;09/05/2013 14:50;4;AT;91;3246; ; ;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2629;AVELINO CHAVES, RUA DR;11780;LEOPOLDINA, AV IMP;90;VILA LEOPOLDINA;1;0
D051300511;2235;ARMANDO DE ARRUDA PEREIRA, AV ENG;;;2600;;09/05/2013 14:55;2;CO;97;1306; ; ;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2235;ARMANDO DE ARRUDA PEREIRA, AV ENG;;;37;JABAQUARA;1;0
D051300536;8267;GUAICURUS, RUA;;;314;;09/05/2013 14:59;2;CO;7;2933; ; ;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8267;GUAICURUS, RUA;;;48;LAPA;1;0
D051301617;15509;PARELHEIROS, RUA;;;8400;;09/05/2013 15:00;2;CO;25;1224; ; ;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15509;PARELHEIROS, RUA;;;36;ITAQUERA;3;0
D051300488;261;AFONSO BRAZ, RUA;;;708;;09/05/2013 15:05;2;CT;96;2972; ; ;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;261;AFONSO BRAZ, RUA;;;53;MOEMA;1;0
D051300535;6544;ERMANO MARCHETTI, AV;;;1439;;09/05/2013 15:10;2;CO;7;2932; ; ;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6544;ERMANO MARCHETTI, AV;;;48;LAPA;1;0
D051300596;10556;JOAQUIM FLORIANO, RUA;3600;BRASILIA, RUA;0;;09/05/2013 15:10;2;QM;15;2381; ; ;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3600;BRASILIA, RUA;10556;JOAQUIM FLORIANO, RUA;34;ITAIM BIBI;1;0
D051301509;9660;ITUVERAVA, RUA;15275;PACHECO E CHAVES, RUA CAP;0;;09/05/2013 15:29;4;AT;56;3070; ; ;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4783;CERVANTES, RUA;15275;PACHECO E CHAVES, RUA CAP;95;VILA PRUDENTE;1;0
D051301176;27689;LUIS CARLOS GENTILE DE LAET, RUA;8861;HORTO, RUA DO;0;;09/05/2013 15:30;2;CO;38;2304; ; ;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;8861;HORTO, RUA DO;27689;LUIS CARLOS GENTILE DE LAET, RUA;83;TREMEMBE;1;0
D051301674;6334;ELLIS MAAS, AV;;;571;;09/05/2013 15:34;2;CL;47;900111; ; ;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6334;ELLIS MAAS, AV;;;19;CAPAO REDONDO;1;0
D051302056;17135;RIO DAS PEDRAS, AV;10503;JOAO XXIII, AV;0;;09/05/2013 16:20;2;CO;41;4898; ; ;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10503;JOAO XXIII, AV;17135;RIO DAS PEDRAS, AV;4;ARICANDUVA;1;0
D051301022;21876;CAMPO DE BAGATELLE, PCA;;;0;NADA CONSTA ;09/05/2013 16:30;2;QM;13;4285; ; ;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;21876;CAMPO DE BAGATELLE, PCA;;;8;BELEM;1;0
D051300324;11379;JUNTAS PROVISORIAS, AV;5762;DELAMARE, AV ALM;0;;09/05/2013 16:30;2;CL;17;6451; ; ;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5762;DELAMARE, AV ALM;11379;JUNTAS PROVISORIAS, AV;  ;;1;0
D051300981;7695;GABRIEL PIZA, RUA DR;6856;EZEQUIEL FREIRE, RUA;0;;09/05/2013 17:00;4;AT;9;2663; ; ;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6856;EZEQUIEL FREIRE, RUA;7695;GABRIEL PIZA, RUA DR;71;SANTANA;1;0
D051300820;5309;CORIFEU DE AZEVEDO MARQUES, AV;;;1694;;09/05/2013 17:10;2;CO;51;2086; ; ;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5309;CORIFEU DE AZEVEDO MARQUES, AV;;;12;BUTANTA;1;0
D051300607;4933;CIDADE JARDIM, AV;;;10;;09/05/2013 17:45;2;CO;15;4634; ; ;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4933;CIDADE JARDIM, AV;;;63;PINHEIROS;1;0
D051301177;13374;MARIANA CALIGIORI RONCHETTI, AV;;;700;;09/05/2013 18:00;2;CL;38;2306;B; ;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;13374;MARIANA CALIGIORI RONCHETTI, AV;;;13;CACHOEIRINHA;1;0
D051300086;2497;AUGUSTA, RUA;;;280;;09/05/2013 18:00;2;QM;4;3324; ; ;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2497;AUGUSTA, RUA;;;26;CONSOLACAO;2;0
D051301921;17820;TITO, AV MAL;;;3935;;09/05/2013 18:00;4;AT;59;1720; ; ;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;17820;TITO, AV MAL;;;53;MOEMA;1;0
D051301155;14736;O, AV NSRA DO;3771;INAJAR DE SOUZA, AV;0;;09/05/2013 18:05;2;CO;28;5132; ; ;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;3771;INAJAR DE SOUZA, AV;14736;O, AV NSRA DO;50;LIMAO;1;0
D051300799;1427;ANHANGUERA, RUA;;;20700;;09/05/2013 18:15;2;CF;46;4353; ; ;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1427;ANHANGUERA, RUA;;;70;SANTA CECILIA;1;0
D051300961;9836;JAGUARE, AV;;;1000;;09/05/2013 18:45;2;CO;93;3257; ; ;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;9836;JAGUARE, AV;;;40;JAGUARE;1;0
D051301639;5606;CUPECE, AV;;;4972;;09/05/2013 18:45;2;CO;43;4967; ; ;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5606;CUPECE, AV;;;22;CIDADE ADEMAR;1;0
D051300113;8871;HUMAITA, RUA;;;156;;09/05/2013 18:49;4;AT;5;2523; ; ;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8871;HUMAITA, RUA;;;7;BELA VISTA;1;0
D051300250;5431;ARTHUR DA COSTA E SILVA, VEL PRES;;;10;;09/05/2013 18:50;2;CL;77;2741;B; ;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5431;ARTHUR DA COSTA E SILVA, VEL PRES;;;70;SANTA CECILIA;1;0
D051301423;2181;ARICANDUVA, AV;;;10;;09/05/2013 18:50;4;AT;21;5268;C; ;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2181;ARICANDUVA, AV;;;60;PENHA;1;0
D051302119;16173;PESSEGO, ES DO;36285;ADRIANO BERTOZZI, AV;0;;09/05/2013 19:00;2;CO;53;3238; ; ;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;16173;PESSEGO, ES DO;36285;ADRIANO BERTOZZI, AV;  ;;1;0
D051300659;15790;PAULO VIEIRA, RUA DR;3876;CAIOVAA, RUA;0;;09/05/2013 19:05;2;CO;23;4638; ; ;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3876;CAIOVAA, RUA;15790;PAULO VIEIRA, RUA DR;61;PERDIZES;1;0
D051300606;6897;FARIA LIMA, AV BRIG;12326;JUSCELINO KUBITSCHEK, AV PRES;0;;09/05/2013 19:17;2;CO;15;4633; ; ;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6897;FARIA LIMA, AV BRIG;12326;JUSCELINO KUBITSCHEK, AV PRES;34;ITAIM BIBI;1;0
D051301077;13008;MAGARINOS TORRES, RUA;;;583;;09/05/2013 19:30;4;AT;19;4294; ; ;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13008;MAGARINOS TORRES, RUA;;;91;VILA MARIA;1;0
D051301380;60512;ABA SOIHET, RUA;;;2900;;09/05/2013 20:40;2;QD;10;5050; ; ;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;60512;ABA SOIHET, RUA;;;29;FREGUESIA DO O;1;0
D051302227;4531;CASA GRANDE, ES;;;644;;09/05/2013 22:00;4;AT;70;2475; ; ;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4531;CASA GRANDE, ES;;;78;SAPOPEMBA;1;0
D051300401;665;ALFAIA RODRIGUES, RUA COMEN;;;12;;09/05/2013 22:00;2;CH;35;5598; ; ;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;665;ALFAIA RODRIGUES, RUA COMEN;;;37;JABAQUARA;1;0
D051300131;9763;JACEGUAI, RUA;;;618;;09/05/2013 22:06;4;AT;5;3888; ; ;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9763;JACEGUAI, RUA;;;17;CAMPO LIMPO;1;0
D051300865;16878;RAPOSO TAVARES, VIA;;;17000;;09/05/2013 22:10;2;QM;75;4053; ; ;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16878;RAPOSO TAVARES, VIA;;;13;CACHOEIRINHA;2;0
D051302255;16017;PEDROSO DE MORAIS, AV;17985;SEMANEIROS, AV DOS;0;;09/05/2013 22:20;2;CO;14;4642; ; ;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16017;PEDROSO DE MORAIS, AV;17985;SEMANEIROS, AV DOS;2;ALTO DE PINHEIR;0;1
D051301741;8368;GUARAPIRANGA, AV;;;2275;;09/05/2013 22:40;2;CO;92;5835; ; ;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8368;GUARAPIRANGA, AV;;;45;JARDIM SAO LUIS;2;0
D051300352;12847;MARACATINS, AL DOS;;;160;;09/05/2013 23:40;4;AT;27;4888; ; ;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;12847;MARACATINS, AL DOS;;;53;MOEMA;1;0
D051300721;14267;MORUMBI, AV;;;3540;;10/05/2013 00:17;2;CL;34;4057; ; ;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14267;MORUMBI, AV;;;55;MORUMBI;1;0
D051300082;15468;PARANAGUA, RUA MARQ DE;;;0;NADA CONSTA ;10/05/2013 00:27;2;CO;4;2650; ; ;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15468;PARANAGUA, RUA MARQ DE;;;7;BELA VISTA;1;0
D051300077;4659;CAXIAS, AV DUQ DE;;;0;NADA CONSTA ;10/05/2013 01:14;2;CO;3;3782; ; ;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4659;CAXIAS, AV DUQ DE;;;67;REPUBLICA;1;0
D051300095;13632;MARTINS FONTES, RUA;;;205;;10/05/2013 01:25;2;CL;4;3890;C; ;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13632;MARTINS FONTES, RUA;;;67;REPUBLICA;2;0
D051300629;6471;SAO VICENTE, AV MARQ DE;;;1303;;10/05/2013 05:05;2;CO;23;2631; ; ;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;6471;SAO VICENTE, AV MARQ DE;;;6;BARRA FUNDA;1;0
D051300722;8000;GIOVANNI GRONCHI, AV;;;0;NADA CONSTA ;10/05/2013 05:16;2;QD;34;4061; ; ;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8000;GIOVANNI GRONCHI, AV;;;55;MORUMBI;1;0
D051300512;24491;IMIGRANTES, VIA DOS;;;11500;;10/05/2013 06:20;2;QM;97;1312; ; ;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;24491;IMIGRANTES, VIA DOS;;;  ;;1;0
D051300821;16878;RAPOSO TAVARES, VIA;;;14100;;10/05/2013 06:30;2;CO;51;2089; ; ;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16878;RAPOSO TAVARES, VIA;;;13;CACHOEIRINHA;1;0
D051300114;9763;JACEGUAI, RUA;;;70;;10/05/2013 06:45;2;CH;5;2527; ; ;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9763;JACEGUAI, RUA;;;17;CAMPO LIMPO;1;0
D051301678;15405;PAPINI, AV PROF;2483;ATLANTICA ANT. ROBERT KENNEDY, AV;0;;10/05/2013 06:50;2;CO;48;1789; ; ;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2483;ATLANTICA ANT. ROBERT KENNEDY, AV;15405;PAPINI, AV PROF;23;CIDADE DUTRA;3;0
D051301901;17820;TITO, AV MAL;;;6035;;10/05/2013 06:55;2;CO;50;5794; ; ;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;17820;TITO, AV MAL;;;53;MOEMA;1;0
D051300429;18759;VIEIRA PEIXOTO, RUA MAL;;;9990;;10/05/2013 07:00;4;AT;83;1104; ; ;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;18759;VIEIRA PEIXOTO, RUA MAL;;;21;CASA VERDE;1;0
D051300330;5806;DESCAMPADO, RUA;450;ALBANO, AV STO;0;;10/05/2013 07:00;4;AT;26;4077; ; ;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;450;ALBANO, AV STO;5806;DESCAMPADO, RUA;69;SACOMA;1;0
D051301723;12403;M'BOI MIRIM, ES;;;307;;10/05/2013 07:20;4;AT;92;2923; ; ;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12403;M'BOI MIRIM, ES;;;42;JARDIM ANGELA;2;0
D051302183;75433;LATINOS, AV DOS;;;457;;10/05/2013 07:20;2;CO;66;2120; ; ;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;75433;LATINOS, AV DOS;;;38;JACANA;1;0
D051300737;99949;CARLOS CALDEIRA FILHO, AV;;;203;;10/05/2013 07:58;2;CL;37;3694; ; ;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;99949;CARLOS CALDEIRA FILHO, AV;;;19;CAPAO REDONDO;2;0
D051300696;14267;MORUMBI, AV;;;6341;;10/05/2013 08:00;4;AT;34;2823; ; ;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14267;MORUMBI, AV;;;55;MORUMBI;1;0
D051302182;9580;ITAQUERA, AV;;;2442;;10/05/2013 08:13;2;SI;66;2065; ; ;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9580;ITAQUERA, AV;;;24;CIDADE LIDER;1;0
D051300286;66;ABRAAO DE MORAIS, AV PROF;;;313;;10/05/2013 08:15;2;CO;16;6266; ; ;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;66;ABRAAO DE MORAIS, AV PROF;;;79;SAUDE;2;0
D051301949;46936;JACU-PESSEGO/NOVA TRABALHADORE, AV;;;2101;;10/05/2013 08:30;2;SI;63;3255; ; ;3;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;46936;JACU-PESSEGO/NOVA TRABALHADORE, AV;;;46;JOSE BONIFACIO;1;0
D051300948;13014;MARGINAL DO RIO PINHEIROS, AV;;;0;NADA CONSTA ;10/05/2013 08:30;2;SI;93;3015; ; ;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13014;MARGINAL DO RIO PINHEIROS, AV;;;40;JAGUARE;1;0
D051300949;17162;RIO PEQUENO, AV DO;;;221;;10/05/2013 08:30;4;AT;93;3024; ; ;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;17162;RIO PEQUENO, AV DO;;;13;CACHOEIRINHA;1;0
D051300982;36061;LUIZ DUMONT VILLARES, AV;;;200;;10/05/2013 08:38;4;AT;9;2671; ; ;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;36061;LUIZ DUMONT VILLARES, AV;;;22;CIDADE ADEMAR;2;0
D051300127;4410;CARLOS SAMPAIO, RUA;;;150;;10/05/2013 08:40;2;CL;5;3691;C; ;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4410;CARLOS SAMPAIO, RUA;;;7;BELA VISTA;1;0
D051302212;42053;ORESTE DAMOLIN, RUA;;;0;NADA CONSTA ;10/05/2013 08:45;4;AT;69;4917; ; ;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;42053;ORESTE DAMOLIN, RUA;;;26;CONSOLACAO;1;0
D051300608;12326;JUSCELINO KUBITSCHEK, AV PRES;;;50;;10/05/2013 08:50;2;CO;15;4681; ; ;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12326;JUSCELINO KUBITSCHEK, AV PRES;;;34;ITAIM BIBI;1;0
D051300476;12193;LUIS CARLOS BERRINI, AV ENG;65252;ANESIO PINTO ROSA, RUA;0;;10/05/2013 09:00;2;CO;96;2200; ; ;0;1;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;12193;LUIS CARLOS BERRINI, AV ENG;65252;ANESIO PINTO ROSA, RUA;34;ITAIM BIBI;1;0
D051301476;4503;CARRAO, RUA CONS;;;1700;;10/05/2013 09:15;2;CO;31;2844; ; ;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4503;CARRAO, RUA CONS;;;7;BELA VISTA;1;0
D051301551;1085;AMERICO BRASILIENSE, RUA;;;1308;;10/05/2013 09:30;2;CO;11;3680; ; ;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1085;AMERICO BRASILIENSE, RUA;;;72;SANTO AMARO;1;0
D051300087;13984;MINAS GERAIS, RUA;;;136;;10/05/2013 09:45;2;QD;4;3332; ; ;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;13984;MINAS GERAIS, RUA;;;26;CONSOLACAO;1;0
D051302063;16494;MIGUEL ACHIOLE DA FONCECA, AV;;;1000;;10/05/2013 10:00;2;CT;44;2820; ; ;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16494;MIGUEL ACHIOLE DA FONCECA, AV;;;50;LIMAO;1;0
D051300115;5887;DIOGO, RUA MAJ;1521;ANTONIO, RUA STO;0;;10/05/2013 10:00;4;AT;5;2539; ; ;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1521;ANTONIO, RUA STO;5887;DIOGO, RUA MAJ;67;REPUBLICA;1;0
D051301291;3771;INAJAR DE SOUZA, AV;66536;DEIA DE CAMPOS LEMOS, RUA;0;;10/05/2013 10:40;2;CO;72;4213; ; ;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3771;INAJAR DE SOUZA, AV;66536;DEIA DE CAMPOS LEMOS, RUA;13;CACHOEIRINHA;1;0
D051300537;8868;HUGO D'ANTOLA, RUA;;;79;;10/05/2013 10:50;4;AT;7;2948; ; ;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;8868;HUGO D'ANTOLA, RUA;;;14;CAMBUCI;1;0
D051300287;5618;CURSINO, AV DO;6962;FILIPE CARDOSO, RUA;0;;10/05/2013 11:40;2;CF;16;6277; ; ;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5618;CURSINO, AV DO;6962;FILIPE CARDOSO, RUA;27;CURSINO;2;0
D051300738;34682;CAMPO LIMPO, ES DO;;;1766;;10/05/2013 11:40;2;CT;37;3702; ; ;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;34682;CAMPO LIMPO, ES DO;;;17;CAMPO LIMPO;2;0
D051301386;43777;CARVALHO PINTO, AV GOV;7203;FLORENCIO, RUA S;0;;10/05/2013 12:15;2;CO;10;5297; ; ;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;7203;FLORENCIO, RUA S;43777;CARVALHO PINTO, AV GOV;60;PENHA;2;0
D051300739;34682;CAMPO LIMPO, ES DO;;;1001;;10/05/2013 13:10;4;AT;37;3704; ; ;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;34682;CAMPO LIMPO, ES DO;;;17;CAMPO LIMPO;1;0
D051300983;6099;DOZE DE SETEMBRO, RUA;1711;ANTONIO FERRAZ, RUA CEL;0;;10/05/2013 13:30;2;CO;9;2681; ; ;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1711;ANTONIO FERRAZ, RUA CEL;6099;DOZE DE SETEMBRO, RUA;88;VILA GUILHERME;1;0
D051300477;14780;NOVA INDEPENDENCIA, AV;;;196;;10/05/2013 13:50;2;QM;96;2206; ; ;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14780;NOVA INDEPENDENCIA, AV;;;34;ITAIM BIBI;1;0
D051301388;4128;CANGAIBA, AV;;;44;;10/05/2013 14:30;4;AT;10;5313;B; ;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4128;CANGAIBA, AV;;;18;CANGAIBA;1;0
D051302289;12403;M'BOI MIRIM, ES;;;4718;;10/05/2013 14:40;2;CL;100;2486; ; ;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;12403;M'BOI MIRIM, ES;;;42;JARDIM ANGELA;1;1
D051302120;36318;OSVALDO PUCCI, AV;;;60;;10/05/2013 14:53;2;CH;53;3266; ; ;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;36318;OSVALDO PUCCI, AV;;;5;ARTUR ALVIM;2;0
D051301387;5032;CLAUDIA, RUA;;;103;;10/05/2013 15:40;2;CO;10;5300; ; ;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5032;CLAUDIA, RUA;;;60;PENHA;1;0
D051301034;19903;VALDEMAR MARTINS, RUA;10904;JOSE DE OLIVEIRA, RUA;0;;10/05/2013 15:40;2;CO;13;5174;C; ;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10904;JOSE DE OLIVEIRA, RUA;19903;VALDEMAR MARTINS, RUA;21;CASA VERDE;1;0
D051301078;14430;NATAL MARTINETTO, RUA;44369;JOAO DE OLIVEIRA, PCA;0;;10/05/2013 15:45;2;CO;19;4315; ; ;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4573;CASTRO JUNIOR, AV PROF;5204;CONCEICAO (ES.), AV;94;VILA MEDEIROS;1;0
D051300430;5618;CURSINO, AV DO;;;3108;;10/05/2013 15:50;4;AT;83;1110; ; ;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5618;CURSINO, AV DO;;;27;CURSINO;2;0
D051301100;18151;SEZEFREDO FAGUNDES, AV CEL;;;1200;;10/05/2013 16:40;4;AT;20;4317; ; ;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18151;SEZEFREDO FAGUNDES, AV CEL;;;22;CIDADE ADEMAR;1;0
D051300002;9758;JACAREI, VD;1521;ANTONIO, RUA STO;0;;10/05/2013 16:45;2;CO;1;2554; ; ;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1521;ANTONIO, RUA STO;9758;JACAREI, VD;67;REPUBLICA;1;0
D051300823;24356;PAULO RIBEIRO COELHO, RUA DR;;;565;;10/05/2013 17:00;2;CO;51;2208; ; ;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;24356;PAULO RIBEIRO COELHO, RUA DR;;;68;RIO PEQUENO;1;0
D051301483;5425;COSTA BARROS, RUA;;;400;;10/05/2013 17:00;4;AT;42;1681; ; ;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5425;COSTA BARROS, RUA;;;95;VILA PRUDENTE;1;0
D051301075;15093;OSAKA, RUA;;;0;NADA CONSTA ;10/05/2013 17:00;2;QD;19;3046; ; ;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;15093;OSAKA, RUA;;;36;ITAQUERA;1;0
D051300332;11544;LAGES, RUA MARQ DE;;;855;;10/05/2013 17:02;2;CO;26;4088; ; ;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;11544;LAGES, RUA MARQ DE;;;21;CASA VERDE;2;0
D051300288;17755;CRUZ, RUA STA;;;358;;10/05/2013 17:10;2;CO;16;6287; ; ;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;17755;CRUZ, RUA STA;;;21;CASA VERDE;1;0
D051301838;17820;TITO, AV MAL;;;2450;;10/05/2013 18:30;2;SI;22;2654; ; ;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;17820;TITO, AV MAL;;;53;MOEMA;1;0
D051300644;7491;FRANCISCO MATARAZZO, AV;;;336;;10/05/2013 18:30;4;AT;23;3281; ; ;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;7491;FRANCISCO MATARAZZO, AV;;;6;BARRA FUNDA;1;0
D051301875;13734;CAMPINAS DO PIAUI, RUA;11294;FONTOURA XAVIER, RUA;0;;10/05/2013 18:30;2;CO;32;2842; ; ;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11294;FONTOURA XAVIER, RUA;13734;CAMPINAS DO PIAUI, RUA;36;ITAQUERA;1;0
D051300621;4561;CASTELO BRANCO, AV PRES;18908;TOMAS EDSON, AV;0;;10/05/2013 18:40;2;CL;23;1222; ; ;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4561;CASTELO BRANCO, AV PRES;18908;TOMAS EDSON, AV;6;BARRA FUNDA;1;0
D051300188;18703;TAQUARI, RUA;;;0;FRENTE  - EXTRA;10/05/2013 19:00;4;AT;8;3873; ; ;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18703;TAQUARI, RUA;;;10;BRAS;1;0
D051300866;16878;RAPOSO TAVARES, VIA;;;14000;;10/05/2013 19:15;2;CO;75;4079; ; ;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16878;RAPOSO TAVARES, VIA;;;13;CACHOEIRINHA;1;0
D051300902;13014;MARGINAL DO RIO PINHEIROS, AV;;;1000;;10/05/2013 19:30;2;CL;89;4086; ; ;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13014;MARGINAL DO RIO PINHEIROS, AV;;;40;JAGUARE;1;0
D051301780;14743;SABARA, AV NSRA DO;17743;SANT'ANA, RUA;0;;10/05/2013 19:30;2;CO;99;5337; ; ;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14743;SABARA, AV NSRA DO;17743;SANT'ANA, RUA;16;CAMPO GRANDE;1;0
