Groups, Gene1, Gene2, Sigmma_diag, C, gamma, errors
braca2_x_not_braca2, 2701, 1811, 0.1, 3.98107170553, 10.0, 0.28
braca1_x_braca2, 277, 2331, 0.1, 3.98107170553, 0.1, 0.361333333333
braca1_x_not_braca1, 1938, 2024, 0.1, 1000.0, 0.01, 0.193636363636
braca2_x_not_braca2, 341, 885, 0.1, 0.001, 0.01, 0.318181818182
braca1_x_braca2, 96, 1619, 0.1, 3.98107170553, 0.01, 0.202666666667
braca1_x_not_braca1, 2387, 3194, 0.1, 3.98107170553, 10.0, 0.330909090909
braca2_x_not_braca2, 1417, 448, 0.1, 3.98107170553, 100.0, 0.309090909091
braca1_x_braca2, 2032, 1559, 0.1, 0.001, 1.0, 0.466666666667
braca1_x_not_braca1, 928, 1667, 0.1, 1000.0, 0.1, 0.268181818182
braca2_x_not_braca2, 399, 332, 0.1, 0.001, 0.01, 0.318181818182
braca1_x_braca2, 1437, 2132, 0.1, 3.98107170553, 100.0, 0.432
braca1_x_not_braca1, 788, 865, 0.1, 3.98107170553, 0.1, 0.272727272727
braca2_x_not_braca2, 2678, 1414, 0.1, 0.001, 0.01, 0.318181818182
braca1_x_braca2, 1255, 2924, 0.1, 3.98107170553, 1.0, 0.330666666667
braca1_x_not_braca1, 387, 2023, 0.1, 0.001, 0.01, 0.318181818182
braca2_x_not_braca2, 453, 2493, 0.1, 0.001, 0.01, 0.318181818182
braca1_x_braca2, 1416, 1284, 0.1, 3.98107170553, 0.1, 0.262666666667
braca1_x_not_braca1, 2177, 512, 0.1, 0.001, 0.01, 0.318181818182
braca2_x_not_braca2, 2461, 1177, 0.1, 0.001, 0.01, 0.318181818182
braca1_x_braca2, 999, 1416, 0.1, 1000.0, 1.0, 0.273333333333
braca1_x_not_braca1, 833, 451, 0.1, 0.001, 0.01, 0.318181818182
braca2_x_not_braca2, 957, 617, 0.1, 0.001, 0.01, 0.318181818182
braca1_x_braca2, 254, 113, 0.1, 3.98107170553, 0.01, 0.198666666667
braca1_x_not_braca1, 2380, 746, 0.1, 3.98107170553, 100.0, 0.326363636364
braca2_x_not_braca2, 647, 1949, 0.1, 0.001, 0.01, 0.318181818182
braca1_x_braca2, 1295, 402, 0.1, 0.001, 10.0, 0.466666666667
braca1_x_not_braca1, 400, 1721, 0.1, 3.98107170553, 1.0, 0.218181818182
braca2_x_not_braca2, 987, 984, 0.1, 0.001, 0.01, 0.318181818182
braca1_x_braca2, 2439, 1747, 0.1, 3.98107170553, 0.1, 0.214666666667
braca1_x_not_braca1, 218, 1554, 0.1, 0.001, 0.01, 0.318181818182
braca2_x_not_braca2, 2735, 199, 0.1, 0.001, 0.01, 0.318181818182
braca1_x_braca2, 260, 526, 0.1, 3.98107170553, 1.0, 0.312
braca1_x_not_braca1, 1930, 2470, 0.1, 0.001, 0.01, 0.318181818182
braca2_x_not_braca2, 251, 2490, 0.1, 0.001, 0.01, 0.318181818182
braca1_x_braca2, 746, 1888, 0.1, 63.095734448, 1.0, 0.084
braca1_x_not_braca1, 888, 1282, 0.1, 3.98107170553, 1.0, 0.162727272727
braca2_x_not_braca2, 1130, 1066, 0.1, 3.98107170553, 1.0, 0.222727272727
braca1_x_braca2, 1527, 644, 0.1, 3.98107170553, 0.1, 0.204
braca1_x_not_braca1, 817, 2068, 0.1, 0.001, 0.01, 0.318181818182
braca2_x_not_braca2, 2345, 2549, 0.1, 3.98107170553, 100.0, 0.317272727273
braca1_x_braca2, 2134, 2454, 0.1, 3.98107170553, 0.1, 0.274666666667
braca1_x_not_braca1, 26, 2086, 0.1, 0.001, 0.01, 0.318181818182
braca2_x_not_braca2, 914, 143, 0.1, 0.001, 0.01, 0.318181818182
braca1_x_braca2, 1776, 3048, 0.1, 3.98107170553, 1.0, 0.36
braca1_x_not_braca1, 990, 2001, 0.1, 1000.0, 0.01, 0.11
braca2_x_not_braca2, 2465, 3084, 0.1, 3.98107170553, 100.0, 0.348181818182
braca1_x_braca2, 813, 2530, 0.1, 3.98107170553, 10.0, 0.281333333333
braca1_x_not_braca1, 649, 1154, 0.1, 0.001, 0.01, 0.318181818182
braca2_x_not_braca2, 1197, 1303, 0.1, 3.98107170553, 100.0, 0.341818181818
braca1_x_braca2, 2559, 310, 0.1, 1000.0, 10.0, 0.413333333333
braca1_x_not_braca1, 1157, 1009, 0.1, 63.095734448, 0.1, 0.289090909091
braca2_x_not_braca2, 1892, 1928, 0.1, 0.001, 0.01, 0.318181818182
braca1_x_braca2, 3208, 2464, 0.1, 1000.0, 0.01, 0.202666666667
braca1_x_not_braca1, 1150, 804, 0.1, 0.001, 0.01, 0.318181818182
braca2_x_not_braca2, 809, 2512, 0.1, 0.001, 0.01, 0.318181818182
braca1_x_braca2, 2987, 502, 0.1, 63.095734448, 0.01, 0.2
braca1_x_not_braca1, 2637, 629, 0.1, 0.001, 0.01, 0.318181818182
braca2_x_not_braca2, 1264, 769, 0.1, 0.001, 0.01, 0.318181818182
braca1_x_braca2, 1441, 1983, 0.1, 3.98107170553, 0.1, 0.212
braca1_x_not_braca1, 863, 1786, 0.1, 0.001, 0.01, 0.318181818182
braca2_x_not_braca2, 919, 2296, 0.1, 0.001, 0.01, 0.318181818182
braca1_x_braca2, 1751, 2991, 0.1, 0.001, 0.01, 0.466666666667
braca1_x_not_braca1, 1814, 3114, 0.1, 3.98107170553, 0.1, 0.227272727273
braca2_x_not_braca2, 2910, 177, 0.1, 63.095734448, 1.0, 0.274545454545
braca1_x_braca2, 16, 2480, 0.1, 3.98107170553, 0.01, 0.213333333333
braca1_x_not_braca1, 888, 2184, 0.1, 3.98107170553, 0.1, 0.170909090909
braca2_x_not_braca2, 1162, 2423, 0.1, 63.095734448, 0.01, 0.273636363636
braca1_x_braca2, 2001, 311, 0.1, 3.98107170553, 10.0, 0.328
braca1_x_not_braca1, 2347, 2005, 0.1, 63.095734448, 0.1, 0.215454545455
braca2_x_not_braca2, 2179, 631, 0.1, 0.001, 0.01, 0.318181818182
braca1_x_braca2, 1835, 384, 0.1, 3.98107170553, 0.01, 0.269333333333
braca1_x_not_braca1, 414, 2065, 0.1, 0.001, 0.01, 0.318181818182
braca2_x_not_braca2, 2468, 1719, 0.1, 3.98107170553, 1.0, 0.173636363636
braca1_x_braca2, 940, 2282, 0.1, 3.98107170553, 1.0, 0.34
braca1_x_not_braca1, 66, 947, 0.1, 0.001, 0.01, 0.318181818182
braca2_x_not_braca2, 590, 529, 0.1, 0.001, 0.01, 0.318181818182
braca1_x_braca2, 779, 98, 0.1, 63.095734448, 0.1, 0.389333333333
braca1_x_not_braca1, 187, 597, 0.1, 1000.0, 0.01, 0.136363636364
braca2_x_not_braca2, 1571, 7, 0.1, 1000.0, 1.0, 0.363636363636
braca1_x_braca2, 3115, 2130, 0.1, 3.98107170553, 10.0, 0.221333333333
braca1_x_not_braca1, 1643, 103, 0.1, 0.001, 0.01, 0.318181818182
braca2_x_not_braca2, 3038, 743, 0.1, 0.001, 0.01, 0.318181818182
braca1_x_braca2, 2628, 760, 0.1, 3.98107170553, 1.0, 0.129333333333
braca1_x_not_braca1, 74, 1231, 0.1, 3.98107170553, 10.0, 0.312727272727
braca2_x_not_braca2, 2829, 774, 0.1, 63.095734448, 0.01, 0.123636363636
braca1_x_braca2, 1003, 57, 0.1, 3.98107170553, 0.1, 0.268
braca1_x_not_braca1, 3207, 2402, 0.1, 0.001, 0.01, 0.318181818182
braca2_x_not_braca2, 840, 473, 0.1, 0.001, 0.01, 0.318181818182
braca1_x_braca2, 2813, 1452, 0.1, 1000.0, 0.1, 0.249333333333
braca1_x_not_braca1, 78, 2529, 0.1, 0.001, 0.01, 0.318181818182
braca2_x_not_braca2, 22, 2429, 0.1, 3.98107170553, 1.0, 0.190909090909
braca1_x_braca2, 1388, 3155, 0.1, 3.98107170553, 1.0, 0.226666666667
braca1_x_not_braca1, 2583, 603, 0.1, 63.095734448, 1.0, 0.323636363636
braca2_x_not_braca2, 3053, 107, 0.1, 3.98107170553, 0.1, 0.185454545455
braca1_x_braca2, 2642, 239, 0.1, 63.095734448, 10.0, 0.489333333333
braca1_x_not_braca1, 1384, 2594, 0.1, 0.001, 0.01, 0.318181818182
braca2_x_not_braca2, 596, 1356, 0.1, 63.095734448, 0.1, 0.261818181818
braca1_x_braca2, 1382, 342, 0.1, 63.095734448, 0.1, 0.142666666667
braca1_x_not_braca1, 1485, 2966, 0.1, 0.001, 0.01, 0.318181818182
braca2_x_not_braca2, 1136, 2251, 0.1, 0.001, 0.01, 0.318181818182
braca1_x_braca2, 3185, 682, 0.1, 3.98107170553, 0.1, 0.337333333333
braca1_x_not_braca1, 608, 63, 0.1, 3.98107170553, 0.1, 0.160909090909
braca2_x_not_braca2, 1135, 29, 0.1, 0.001, 0.01, 0.318181818182
braca1_x_braca2, 2128, 835, 0.1, 63.095734448, 0.1, 0.241333333333
braca1_x_not_braca1, 1816, 1162, 0.1, 3.98107170553, 1.0, 0.233636363636
braca2_x_not_braca2, 2451, 320, 0.1, 3.98107170553, 1.0, 0.242727272727
braca1_x_braca2, 2636, 1570, 0.1, 1000.0, 0.1, 0.249333333333
braca1_x_not_braca1, 2588, 673, 0.1, 0.001, 0.01, 0.318181818182
braca2_x_not_braca2, 2355, 1011, 0.1, 63.095734448, 0.1, 0.173636363636
braca1_x_braca2, 3166, 971, 0.1, 63.095734448, 10.0, 0.316
braca1_x_not_braca1, 1614, 1855, 0.1, 3.98107170553, 10.0, 0.282727272727
braca2_x_not_braca2, 948, 2596, 0.1, 0.001, 0.01, 0.318181818182
braca1_x_braca2, 81, 3150, 0.1, 3.98107170553, 10.0, 0.317333333333
braca1_x_not_braca1, 1599, 1145, 0.1, 3.98107170553, 10.0, 0.26
braca2_x_not_braca2, 1814, 1235, 0.1, 3.98107170553, 10.0, 0.249090909091
braca1_x_braca2, 1185, 1559, 0.1, 1000.0, 0.1, 0.298666666667
braca1_x_not_braca1, 1943, 398, 0.1, 63.095734448, 100.0, 0.316363636364
braca2_x_not_braca2, 2422, 1133, 0.1, 63.095734448, 0.01, 0.209090909091
braca1_x_braca2, 2295, 78, 0.1, 3.98107170553, 100.0, 0.428
braca1_x_not_braca1, 2534, 2588, 0.1, 0.001, 0.01, 0.318181818182
braca2_x_not_braca2, 3011, 2230, 0.1, 0.001, 0.01, 0.318181818182
braca1_x_braca2, 1334, 2653, 0.1, 0.001, 0.01, 0.466666666667
braca1_x_not_braca1, 1149, 14, 0.1, 3.98107170553, 100.0, 0.330909090909
braca2_x_not_braca2, 2093, 3078, 0.1, 0.001, 0.01, 0.318181818182
braca1_x_braca2, 2021, 2050, 0.1, 3.98107170553, 0.1, 0.276
braca1_x_not_braca1, 1763, 2164, 0.1, 0.001, 0.01, 0.318181818182
braca2_x_not_braca2, 3045, 2258, 0.1, 63.095734448, 0.01, 0.168181818182
braca1_x_braca2, 179, 867, 0.1, 3.98107170553, 100.0, 0.456
braca1_x_not_braca1, 1262, 564, 0.1, 3.98107170553, 1.0, 0.181818181818
braca2_x_not_braca2, 2395, 2120, 0.1, 63.095734448, 0.01, 0.248181818182
braca1_x_braca2, 1762, 969, 0.1, 3.98107170553, 10.0, 0.370666666667
braca1_x_not_braca1, 3093, 1927, 0.1, 3.98107170553, 1.0, 0.185454545455
braca2_x_not_braca2, 2503, 1384, 0.1, 3.98107170553, 100.0, 0.332727272727
braca1_x_braca2, 2604, 2090, 0.1, 1000.0, 0.1, 0.4
braca1_x_not_braca1, 387, 441, 0.1, 3.98107170553, 0.1, 0.227272727273
braca2_x_not_braca2, 38, 2616, 0.1, 3.98107170553, 10.0, 0.285454545455
braca1_x_braca2, 2801, 496, 0.1, 3.98107170553, 1.0, 0.18
braca1_x_not_braca1, 1357, 2239, 0.1, 3.98107170553, 10.0, 0.321818181818
braca2_x_not_braca2, 2917, 1166, 0.1, 3.98107170553, 1.0, 0.163636363636
braca1_x_braca2, 2972, 3187, 0.1, 3.98107170553, 100.0, 0.418666666667
braca1_x_not_braca1, 1694, 784, 0.1, 3.98107170553, 0.1, 0.315454545455
braca2_x_not_braca2, 1274, 2536, 0.1, 3.98107170553, 100.0, 0.331818181818
braca1_x_braca2, 1285, 2149, 0.1, 3.98107170553, 1.0, 0.357333333333
braca1_x_not_braca1, 2864, 293, 0.1, 0.001, 0.01, 0.318181818182
braca2_x_not_braca2, 16, 1793, 0.1, 0.001, 0.01, 0.318181818182
braca1_x_braca2, 1412, 2013, 0.1, 63.095734448, 1.0, 0.214666666667
braca1_x_not_braca1, 1428, 2643, 0.1, 3.98107170553, 100.0, 0.348181818182
braca2_x_not_braca2, 2275, 641, 0.1, 0.001, 0.01, 0.318181818182
braca1_x_braca2, 902, 897, 0.1, 63.095734448, 0.01, 0.288
braca1_x_not_braca1, 2084, 1729, 0.1, 0.001, 0.01, 0.318181818182
braca2_x_not_braca2, 3142, 2019, 0.1, 63.095734448, 10.0, 0.369090909091
braca1_x_braca2, 2757, 2367, 0.1, 3.98107170553, 0.1, 0.254666666667
braca1_x_not_braca1, 540, 1161, 0.1, 3.98107170553, 1.0, 0.285454545455
braca2_x_not_braca2, 300, 2422, 0.1, 63.095734448, 0.01, 0.211818181818
braca1_x_braca2, 2387, 1380, 0.1, 63.095734448, 0.1, 0.26
braca1_x_not_braca1, 526, 1308, 0.1, 63.095734448, 100.0, 0.336363636364
braca2_x_not_braca2, 2188, 1817, 0.1, 0.001, 0.01, 0.318181818182
braca1_x_braca2, 794, 1485, 0.1, 0.001, 0.01, 0.466666666667
braca1_x_not_braca1, 848, 1455, 0.1, 0.001, 0.01, 0.318181818182
braca2_x_not_braca2, 485, 912, 0.1, 3.98107170553, 1.0, 0.270909090909
braca1_x_braca2, 1996, 825, 0.1, 63.095734448, 0.1, 0.293333333333
braca1_x_not_braca1, 827, 668, 0.1, 0.001, 0.01, 0.318181818182
braca2_x_not_braca2, 3052, 633, 0.1, 3.98107170553, 1.0, 0.240909090909
braca1_x_braca2, 98, 1999, 0.1, 63.095734448, 0.1, 0.345333333333
braca1_x_not_braca1, 1338, 2013, 0.1, 3.98107170553, 0.1, 0.153636363636
braca2_x_not_braca2, 2392, 303, 0.1, 3.98107170553, 0.1, 0.227272727273
braca1_x_braca2, 2758, 379, 0.1, 3.98107170553, 0.1, 0.306666666667
braca1_x_not_braca1, 405, 447, 0.1, 63.095734448, 0.01, 0.247272727273
braca2_x_not_braca2, 278, 59, 0.1, 3.98107170553, 1.0, 0.220909090909
braca1_x_braca2, 1294, 2800, 0.1, 63.095734448, 0.01, 0.234666666667
braca1_x_not_braca1, 1643, 1824, 0.1, 3.98107170553, 10.0, 0.357272727273
braca2_x_not_braca2, 467, 1251, 0.1, 63.095734448, 1.0, 0.329090909091
braca1_x_braca2, 930, 2193, 0.1, 63.095734448, 10.0, 0.358666666667
braca1_x_not_braca1, 1898, 2812, 0.1, 0.001, 0.01, 0.318181818182
braca2_x_not_braca2, 1089, 1092, 0.1, 0.001, 0.01, 0.318181818182
braca1_x_braca2, 2661, 653, 0.1, 63.095734448, 0.01, 0.293333333333
braca1_x_not_braca1, 2509, 9, 0.1, 63.095734448, 0.01, 0.218181818182
braca2_x_not_braca2, 877, 1329, 0.1, 0.001, 0.01, 0.318181818182
braca1_x_braca2, 1592, 440, 0.1, 3.98107170553, 1.0, 0.286666666667
braca1_x_not_braca1, 3161, 2485, 0.1, 3.98107170553, 100.0, 0.334545454545
braca2_x_not_braca2, 1921, 1333, 0.1, 3.98107170553, 1.0, 0.216363636364
braca1_x_braca2, 2848, 344, 0.1, 3.98107170553, 10.0, 0.286666666667
braca1_x_not_braca1, 1563, 2083, 0.1, 3.98107170553, 0.1, 0.213636363636
braca2_x_not_braca2, 1733, 943, 0.1, 1000.0, 1.0, 0.311818181818
braca1_x_braca2, 2085, 1246, 0.1, 0.001, 1.0, 0.466666666667
braca1_x_not_braca1, 2863, 2591, 0.1, 0.001, 0.01, 0.318181818182
braca2_x_not_braca2, 2712, 1214, 0.1, 0.001, 0.01, 0.318181818182
braca1_x_braca2, 1701, 2843, 0.1, 0.001, 100.0, 0.466666666667
braca1_x_not_braca1, 789, 2764, 0.1, 3.98107170553, 10.0, 0.296363636364
braca2_x_not_braca2, 1204, 828, 0.1, 63.095734448, 10.0, 0.273636363636
braca1_x_braca2, 1752, 2535, 0.1, 3.98107170553, 1.0, 0.306666666667
braca1_x_not_braca1, 1664, 1028, 0.1, 3.98107170553, 1.0, 0.267272727273
braca2_x_not_braca2, 2811, 3134, 0.1, 0.001, 0.01, 0.318181818182
braca1_x_braca2, 2414, 1046, 0.1, 3.98107170553, 0.1, 0.324
braca1_x_not_braca1, 98, 2129, 0.1, 1000.0, 1.0, 0.339090909091
braca2_x_not_braca2, 804, 3042, 0.1, 3.98107170553, 100.0, 0.342727272727
braca1_x_braca2, 3209, 2345, 0.1, 63.095734448, 0.1, 0.306666666667
braca1_x_not_braca1, 2118, 2112, 0.1, 0.001, 0.01, 0.318181818182
braca2_x_not_braca2, 2507, 1154, 0.1, 0.001, 0.01, 0.318181818182
braca1_x_braca2, 1664, 2982, 0.1, 0.001, 0.01, 0.466666666667
braca1_x_not_braca1, 1574, 2161, 0.1, 3.98107170553, 1.0, 0.239090909091
braca2_x_not_braca2, 2836, 1283, 0.1, 3.98107170553, 1.0, 0.224545454545
braca1_x_braca2, 2833, 2357, 0.1, 63.095734448, 0.1, 0.385333333333
braca1_x_not_braca1, 230, 1956, 0.1, 0.001, 0.01, 0.318181818182
braca2_x_not_braca2, 1358, 278, 0.1, 3.98107170553, 0.1, 0.287272727273
braca1_x_braca2, 721, 535, 0.1, 63.095734448, 1.0, 0.268
braca1_x_not_braca1, 2830, 1136, 0.1, 0.001, 0.01, 0.318181818182
braca2_x_not_braca2, 1525, 1109, 0.1, 1000.0, 0.1, 0.294545454545
braca1_x_braca2, 679, 2863, 0.1, 1000.0, 0.1, 0.310666666667
braca1_x_not_braca1, 425, 2620, 0.1, 0.001, 0.01, 0.318181818182
braca2_x_not_braca2, 377, 2128, 0.1, 0.001, 0.01, 0.318181818182
braca1_x_braca2, 2472, 1678, 0.1, 63.095734448, 0.01, 0.334666666667
braca1_x_not_braca1, 458, 679, 0.1, 0.001, 0.01, 0.318181818182
braca2_x_not_braca2, 149, 2985, 0.1, 0.001, 0.01, 0.318181818182
braca1_x_braca2, 2126, 2466, 0.1, 3.98107170553, 10.0, 0.366666666667
braca1_x_not_braca1, 1919, 256, 0.1, 0.001, 0.01, 0.318181818182
braca2_x_not_braca2, 2195, 1542, 0.1, 0.001, 0.01, 0.318181818182
braca1_x_braca2, 1651, 464, 0.1, 0.001, 0.01, 0.466666666667
braca1_x_not_braca1, 1921, 2121, 0.1, 3.98107170553, 0.01, 0.228181818182
braca2_x_not_braca2, 1345, 2417, 0.1, 3.98107170553, 10.0, 0.273636363636
braca1_x_braca2, 1375, 3209, 0.1, 1000.0, 1.0, 0.272
braca1_x_not_braca1, 1790, 1169, 0.1, 0.001, 0.01, 0.318181818182
braca2_x_not_braca2, 1558, 2294, 0.1, 0.001, 0.01, 0.318181818182
braca1_x_braca2, 3165, 444, 0.1, 63.095734448, 0.1, 0.146666666667
braca1_x_not_braca1, 1344, 2946, 0.1, 63.095734448, 0.01, 0.184545454545
braca2_x_not_braca2, 1130, 1103, 0.1, 0.001, 0.01, 0.318181818182
braca1_x_braca2, 1011, 173, 0.1, 63.095734448, 0.1, 0.208
braca1_x_not_braca1, 2553, 1566, 0.1, 0.001, 0.01, 0.318181818182
braca2_x_not_braca2, 1037, 1118, 0.1, 0.001, 0.01, 0.318181818182
braca1_x_braca2, 2315, 2306, 0.1, 3.98107170553, 100.0, 0.454666666667
braca1_x_not_braca1, 24, 2525, 0.1, 1000.0, 0.01, 0.209090909091
braca2_x_not_braca2, 1799, 1722, 0.1, 1000.0, 10.0, 0.486363636364
braca1_x_braca2, 975, 1958, 0.1, 63.095734448, 1.0, 0.184
braca1_x_not_braca1, 606, 1869, 0.1, 3.98107170553, 100.0, 0.306363636364
braca2_x_not_braca2, 1523, 1427, 0.1, 3.98107170553, 10.0, 0.297272727273
braca1_x_braca2, 14, 11, 0.1, 63.095734448, 0.1, 0.28
braca1_x_not_braca1, 1219, 1951, 0.1, 0.001, 0.01, 0.318181818182
braca2_x_not_braca2, 695, 1075, 0.1, 0.001, 0.01, 0.318181818182
braca1_x_braca2, 1058, 240, 0.1, 3.98107170553, 1.0, 0.34
braca1_x_not_braca1, 0, 3196, 0.1, 0.001, 0.01, 0.318181818182
braca2_x_not_braca2, 2033, 1826, 0.1, 63.095734448, 0.01, 0.26
braca1_x_braca2, 1438, 2076, 0.1, 0.001, 0.01, 0.466666666667
braca1_x_not_braca1, 581, 2521, 0.1, 0.001, 0.01, 0.318181818182
braca2_x_not_braca2, 1620, 2462, 0.1, 0.001, 0.01, 0.318181818182
braca1_x_braca2, 2249, 787, 0.1, 3.98107170553, 100.0, 0.44
braca1_x_not_braca1, 2869, 1346, 0.1, 3.98107170553, 10.0, 0.235454545455
braca2_x_not_braca2, 3093, 745, 0.1, 3.98107170553, 0.1, 0.168181818182
braca1_x_braca2, 2992, 2162, 0.1, 0.001, 0.01, 0.466666666667
braca1_x_not_braca1, 775, 2146, 0.1, 1000.0, 0.01, 0.233636363636
braca2_x_not_braca2, 3021, 1242, 0.1, 0.001, 0.01, 0.318181818182
braca1_x_braca2, 1646, 1533, 0.1, 0.001, 0.01, 0.466666666667
braca1_x_not_braca1, 2252, 3063, 0.1, 0.001, 0.01, 0.318181818182
braca2_x_not_braca2, 782, 876, 0.1, 1000.0, 1.0, 0.286363636364
braca1_x_braca2, 162, 2518, 0.1, 3.98107170553, 100.0, 0.485333333333
braca1_x_not_braca1, 1361, 2125, 0.1, 1000.0, 0.01, 0.297272727273
braca2_x_not_braca2, 2665, 384, 0.1, 1000.0, 0.1, 0.373636363636
braca1_x_braca2, 254, 228, 0.1, 3.98107170553, 0.1, 0.242666666667
braca1_x_not_braca1, 1452, 2014, 0.1, 0.001, 0.01, 0.318181818182
braca2_x_not_braca2, 296, 2600, 0.1, 3.98107170553, 10.0, 0.306363636364
braca1_x_braca2, 118, 2527, 0.1, 63.095734448, 1.0, 0.222666666667
braca1_x_not_braca1, 249, 2646, 0.1, 63.095734448, 0.1, 0.232727272727
braca2_x_not_braca2, 152, 2029, 0.1, 0.001, 0.01, 0.318181818182
braca1_x_braca2, 999, 1989, 0.1, 3.98107170553, 10.0, 0.354666666667
braca1_x_not_braca1, 2892, 1272, 0.1, 3.98107170553, 0.1, 0.114545454545
braca2_x_not_braca2, 575, 2323, 0.1, 63.095734448, 0.01, 0.216363636364
braca1_x_braca2, 856, 1976, 0.1, 3.98107170553, 10.0, 0.301333333333
braca1_x_not_braca1, 106, 2867, 0.1, 0.001, 0.01, 0.318181818182
braca2_x_not_braca2, 1645, 1461, 0.1, 3.98107170553, 100.0, 0.334545454545
braca1_x_braca2, 3214, 2799, 0.1, 1000.0, 0.01, 0.213333333333
braca1_x_not_braca1, 829, 519, 0.1, 0.001, 0.01, 0.318181818182
braca2_x_not_braca2, 1518, 2562, 0.1, 63.095734448, 10.0, 0.286363636364
braca1_x_braca2, 1600, 1725, 0.1, 1000.0, 0.01, 0.246666666667
braca1_x_not_braca1, 1452, 1211, 0.1, 0.001, 0.01, 0.318181818182
braca2_x_not_braca2, 2948, 1856, 0.1, 0.001, 0.01, 0.318181818182
braca1_x_braca2, 1528, 3045, 0.1, 0.001, 0.1, 0.466666666667
braca1_x_not_braca1, 2746, 2126, 0.1, 0.001, 0.01, 0.318181818182
braca2_x_not_braca2, 2536, 1638, 0.1, 1000.0, 0.1, 0.266363636364
braca1_x_braca2, 93, 1934, 0.1, 63.095734448, 0.01, 0.248
braca1_x_not_braca1, 1317, 2368, 0.1, 3.98107170553, 10.0, 0.382727272727
braca2_x_not_braca2, 1096, 2848, 0.1, 63.095734448, 1.0, 0.34
braca1_x_braca2, 1307, 800, 0.1, 3.98107170553, 0.01, 0.265333333333
braca1_x_not_braca1, 1257, 1037, 0.1, 0.001, 0.01, 0.318181818182
braca2_x_not_braca2, 583, 2059, 0.1, 0.001, 0.01, 0.318181818182
braca1_x_braca2, 508, 1987, 0.1, 1000.0, 0.01, 0.434666666667
braca1_x_not_braca1, 3016, 445, 0.1, 0.001, 0.01, 0.318181818182
braca2_x_not_braca2, 1664, 201, 0.1, 3.98107170553, 0.1, 0.27
braca1_x_braca2, 585, 1745, 0.1, 1000.0, 0.1, 0.36
braca1_x_not_braca1, 2481, 299, 0.1, 3.98107170553, 1.0, 0.276363636364
braca2_x_not_braca2, 714, 2514, 0.1, 0.001, 0.01, 0.318181818182
braca1_x_braca2, 2237, 967, 0.1, 63.095734448, 1.0, 0.405333333333
braca1_x_not_braca1, 279, 1811, 0.1, 0.001, 0.01, 0.318181818182
braca2_x_not_braca2, 1884, 1023, 0.1, 0.001, 0.01, 0.318181818182
braca1_x_braca2, 1985, 1001, 0.1, 3.98107170553, 1.0, 0.326666666667
braca1_x_not_braca1, 2277, 410, 0.1, 0.001, 0.01, 0.318181818182
braca2_x_not_braca2, 1690, 2937, 0.1, 3.98107170553, 1.0, 0.144545454545
braca1_x_braca2, 1547, 2945, 0.1, 3.98107170553, 10.0, 0.314666666667
braca1_x_not_braca1, 832, 1772, 0.1, 1000.0, 1.0, 0.36
braca2_x_not_braca2, 2054, 950, 0.1, 3.98107170553, 1.0, 0.231818181818
braca1_x_braca2, 3025, 3186, 0.1, 63.095734448, 1.0, 0.229333333333
braca1_x_not_braca1, 83, 2187, 0.1, 0.001, 0.01, 0.318181818182
braca2_x_not_braca2, 1279, 324, 0.1, 3.98107170553, 0.1, 0.244545454545
braca1_x_braca2, 2660, 3079, 0.1, 3.98107170553, 0.1, 0.269333333333
braca1_x_not_braca1, 669, 73, 0.1, 0.001, 0.01, 0.318181818182
braca2_x_not_braca2, 1863, 1226, 0.1, 63.095734448, 10.0, 0.364545454545
braca1_x_braca2, 2805, 1039, 0.1, 63.095734448, 10.0, 0.452
braca1_x_not_braca1, 1382, 834, 0.1, 63.095734448, 0.1, 0.285454545455
braca2_x_not_braca2, 867, 2969, 0.1, 3.98107170553, 10.0, 0.282727272727
braca1_x_braca2, 1196, 810, 0.1, 3.98107170553, 10.0, 0.352
braca1_x_not_braca1, 2767, 1260, 0.1, 0.001, 0.01, 0.318181818182
braca2_x_not_braca2, 1908, 551, 0.1, 3.98107170553, 1.0, 0.209090909091
braca1_x_braca2, 1948, 2176, 0.1, 63.095734448, 0.1, 0.273333333333
braca1_x_not_braca1, 3135, 1618, 0.1, 0.001, 0.01, 0.318181818182
braca2_x_not_braca2, 1073, 3201, 0.1, 63.095734448, 10.0, 0.310909090909
braca1_x_braca2, 222, 231, 0.1, 3.98107170553, 1.0, 0.357333333333
braca1_x_not_braca1, 975, 2396, 0.1, 63.095734448, 1.0, 0.259090909091
braca2_x_not_braca2, 82, 931, 0.1, 0.001, 0.01, 0.318181818182
braca1_x_braca2, 1927, 1880, 0.1, 0.001, 100.0, 0.466666666667
braca1_x_not_braca1, 1682, 1995, 0.1, 3.98107170553, 100.0, 0.344545454545
braca2_x_not_braca2, 2234, 1840, 0.1, 0.001, 0.01, 0.318181818182
braca1_x_braca2, 2892, 786, 0.1, 3.98107170553, 0.1, 0.0746666666667
braca1_x_not_braca1, 2100, 2664, 0.1, 0.001, 0.01, 0.318181818182
braca2_x_not_braca2, 3159, 321, 0.1, 0.001, 0.01, 0.318181818182
braca1_x_braca2, 10, 2754, 0.1, 3.98107170553, 1.0, 0.354666666667
braca1_x_not_braca1, 365, 2806, 0.1, 0.001, 0.01, 0.318181818182
braca2_x_not_braca2, 204, 961, 0.1, 0.001, 0.01, 0.318181818182
