gene1,gene2,margin,w_0,w_1,w_2,w_3,w_4,w_5,w_6,w_7,w_8,w_9,w_10,w_11,w_12,w_13,w_14,w_15,w_16,w_17
2355.0,2869.0,0.8180274998739993,-1.417966406519263,1.9917164885756207,-1.9439830074871371,3.7018776141146077e-11,3.701884410486822e-11,3.7014273782987546e-11,3.701920498577251e-11,3.702479665533182e-11,3.701902499918196e-11,3.7146433121636985e-11,3.7004485596116186e-11,3.7015955483354115e-11,3.701836886783326e-11,3.707790176029307e-11,3.701803406770704e-11,3.710814576649326e-11,3.7018299076070914e-11,3.701828117339347e-11
805.0,1588.0,0.8175351306231706,-2.0258688314636073,-1.3713573747361507,5.684432119366485,1.6487045178180888e-11,1.6485093577360374e-11,1.651650281760545e-11,1.648508598835917e-11,1.6485758411886165e-11,1.648526191264981e-11,1.6497361594332853e-11,1.648552547556995e-11,1.6517961585023505e-11,1.649455986238016e-11,1.6485230650093508e-11,1.6486418291137487e-11,1.6485481332054785e-11,1.6486874103460757e-11,1.6485063984141817e-11
2292.0,2669.0,0.8172208717201085,-0.7396871392240407,-2.332859238414317,5.324893544615965,3.393149733821651e-11,3.395734643735144e-11,3.393516517700699e-11,3.3930385361865115e-11,3.399176890236734e-11,3.393015177411149e-11,3.3931233824439375e-11,3.401512920671877e-11,3.3931274736774274e-11,3.393055778808194e-11,3.393221256059448e-11,3.393025423507931e-11,3.3929985436408436e-11,3.3937155382366546e-11,3.3930904476998e-11
805.0,1268.0,0.8171084248244372,-1.9479145482825886,-1.4821088954372983,6.026466487901974,2.588287192579608e-11,2.5899025689395673e-11,2.5911688982186772e-11,2.5886390972967936e-11,2.589005151110452e-11,2.5885050520451572e-11,2.588162511716519e-11,2.5881381329525603e-11,2.5938934283848457e-11,2.588742645172411e-11,2.5884616970563733e-11,2.5879788090981724e-11,2.58817347491036e-11,2.5882806582348848e-11,2.5881077361891247e-11
1287.0,2221.0,0.8170554784816056,-1.9140786152435618,1.5258104069373544,2.935443225572264,1.7495859835950186e-11,1.7462418249479117e-11,1.7464223481765368e-11,1.746212787268196e-11,1.7463247935242484e-11,1.74664516195287e-11,1.7462344067523703e-11,1.746267367679545e-11,1.7464254842086973e-11,1.7464151932592874e-11,1.7462835035885136e-11,1.7463525693747846e-11,1.7493020416913215e-11,1.746393308384905e-11,1.74644030631373e-11
500.0,584.0,0.8164972544108435,0.6358896166387982,-2.3655093526180107,1.3487218525059264,1.64020876741663e-12,1.6401258424330166e-12,1.6401382529454683e-12,1.6401266926034082e-12,1.6440807924795942e-12,1.6401256592225663e-12,1.6408735734267652e-12,1.6401350040466845e-12,1.6416252074377251e-12,1.6401303836688225e-12,1.6432590664649779e-12,1.640127069787893e-12,1.6402173755613202e-12,1.6401781155205737e-12,1.6401289320145396e-12
335.0,2140.0,0.815923956988331,2.2863579521234123,0.8837375148169091,-5.2028554087847985,1.3038919751674937e-11,1.3039673278346483e-11,1.3038704211561332e-11,1.3043975875633559e-11,1.3072715491776901e-11,1.3039096404726584e-11,1.3035600078329074e-11,1.3038902291145591e-11,1.3038638680866466e-11,1.3059636340968425e-11,1.303910253902232e-11,1.3038618374125472e-11,1.303859435835252e-11,1.3055101998412984e-11,1.3038552552359811e-11
587.0,2669.0,0.8157121760767563,-0.541960261290052,-2.3911972020650882,5.51922940226282,4.705182673861238e-12,4.705085469363685e-12,4.717889385040814e-12,4.705054740382719e-12,4.705147403726332e-12,4.705098321552275e-12,4.704960453515485e-12,4.7046360590032145e-12,4.705044202186708e-12,4.7049751604240574e-12,4.71621194559232e-12,4.704954416041033e-12,4.704964007440532e-12,4.70748525582002e-12,4.705082336383821e-12
3064.0,3079.0,0.8155257999323261,2.0140164237529556,-1.399296551493106,-3.4627619312775564,8.877010707673763e-13,8.862947287369586e-13,8.871794567603613e-13,8.863119863188075e-13,8.8632842203645e-13,8.864319530686589e-13,8.863047520045986e-13,8.86297080363063e-13,8.862937856732019e-13,8.862968456164946e-13,8.862942338131622e-13,8.863484685250847e-13,8.864895051676064e-13,8.885182379666213e-13,8.863077788032165e-13
2669.0,2709.0,0.81543539591133,-2.4513848864558687,-0.07961637504974076,4.959628192988621,1.6520396782991752e-12,1.6519925043492627e-12,1.652038105211754e-12,1.6519655826151056e-12,1.6519012721891258e-12,1.6519553646701595e-12,1.6564428213871673e-12,1.6524147589944342e-12,1.6521463965346176e-12,1.6519545735995996e-12,1.6520414078537805e-12,1.6519396510627224e-12,1.6519464193834537e-12,1.6558435493192533e-12,1.6519783600883225e-12
496.0,3014.0,0.8153017393386547,0.15722179652107776,-2.448036037684213,4.605540063786032,6.20307004932187e-11,6.191122023803311e-11,6.192488148462661e-11,6.191026358488183e-11,6.192516761379631e-11,6.191018151251694e-11,6.193165470197886e-11,6.207369326859558e-11,6.190926751808314e-11,6.190926754669201e-11,6.191381959775065e-11,6.19123208202768e-11,6.191235827156973e-11,6.191166358854338e-11,6.1910644486194e-11
1481.0,3093.0,0.8150398335979302,-1.2916046123154534,-2.086438277292128,4.509190488206137,7.338838437246525e-11,7.339031615396757e-11,7.337451293175986e-11,7.354125553116043e-11,7.338861173968212e-11,7.346388988479611e-11,7.338861696214978e-11,7.339397786064566e-11,7.357179778379903e-11,7.339066285757518e-11,7.339130306674968e-11,7.33991336417092e-11,7.338948612818375e-11,7.339296989303737e-11,7.339420047867783e-11
1478.0,1514.0,0.8149279037696237,1.9232575532149112,1.5245332880770572,-7.2179854133311485,5.12643947392759e-11,5.131040165784244e-11,5.1265295241169677e-11,5.126549326477883e-11,5.1266414449628994e-11,5.125042467825397e-11,5.1376455782407714e-11,5.126865814904958e-11,5.126463753488605e-11,5.126455049192254e-11,5.1264235491955777e-11,5.1264509006181906e-11,5.1274503033585384e-11,5.126760878825637e-11,5.1394275044422373e-11
1648.0,2279.0,0.814718232862591,-2.1706354885641796,1.14654414855678,0.6293041356375404,2.0284580033813063e-11,2.0284945198595995e-11,2.02844082150388e-11,2.028457025066276e-11,2.0284805796777235e-11,2.034038196525829e-11,2.028566345200072e-11,2.0284253641472774e-11,2.028066865809027e-11,2.0287446775181946e-11,2.028425290050382e-11,2.028425039881724e-11,2.0284321474909425e-11,2.0344274123455805e-11,2.028422984289677e-11
1478.0,2258.0,0.814537776338397,1.1063433877202553,-2.192007451637647,1.2978855343286069,1.955860432668555e-12,1.955882442454722e-12,1.9579649966032284e-12,1.9559868066387793e-12,1.9559124455321484e-12,1.9559143151086307e-12,1.959009118866528e-12,1.9604823663738475e-12,1.9559177342930385e-12,1.955991791419971e-12,1.956038611903355e-12,1.9559503917554397e-12,1.9558976555742547e-12,1.9561579281678207e-12,1.955949844642854e-12
1726.0,3154.0,0.8145043179924423,0.7977450284556526,2.3222813247004015,-5.654151157390917,3.1423006150489457e-11,3.1423460330343664e-11,3.1443257815726704e-11,3.14348733027851e-11,3.146769264148087e-11,3.1426722346586114e-11,3.142438968871311e-11,3.1492879649015964e-11,3.1422933665980004e-11,3.1422594809681004e-11,3.14238449985135e-11,3.142274102540792e-11,3.1422726134822236e-11,3.1435466581379916e-11,3.142272090361458e-11
1338.0,2669.0,0.8140512125192446,0.41089003043952554,-2.4222450153453736,1.9916360069482364,4.5475702957949073e-11,4.5478143655250865e-11,4.547609494881759e-11,4.547658966078775e-11,4.5592448651163724e-11,4.5474611381015577e-11,4.547549566555037e-11,4.5442780223505626e-11,4.547476182446715e-11,4.5475369400942963e-11,4.5475252736860096e-11,4.5474736027139065e-11,4.549989980880823e-11,4.560482474432531e-11,4.547622139200998e-11
555.0,584.0,0.8139410288576971,-2.2037689156550737,-1.0868019274471539,5.38188893367343,1.2819823868427116e-12,1.2771446811415396e-12,1.2776732954668358e-12,1.277668369371162e-12,1.2776961506861826e-12,1.277670610670876e-12,1.2776489298637446e-12,1.2776865733613173e-12,1.2809735446259586e-12,1.2779628371149167e-12,1.2776893912871887e-12,1.2776826247243972e-12,1.2777545969846525e-12,1.277684100565984e-12,1.277712276549115e-12
2633.0,2669.0,0.813518420951209,1.0080283766846032,-2.242295535931248,2.672612856603126,3.944988294644783e-12,3.951831469328993e-12,3.947388234695633e-12,3.944936768441064e-12,3.9456749786109585e-12,3.945111152865819e-12,3.945122624089508e-12,3.9456066380846235e-12,3.9449365928688255e-12,3.945051939576198e-12,3.944969280970617e-12,3.944850855995071e-12,3.945039328748778e-12,3.949811470672952e-12,3.949608300931774e-12
2249.0,2869.0,0.8130129126443072,-2.0826846453399246,1.3091804577613253,-0.7496804833336714,2.8940093242843815e-12,2.894007978725809e-12,2.894023394027257e-12,2.8940161742316058e-12,2.902910471736758e-12,2.8940200562335958e-12,2.8938155869665494e-12,2.8940544985626965e-12,2.8940065337079186e-12,2.894006066115281e-12,2.902683965629233e-12,2.8940065686362404e-12,2.8940360796293747e-12,2.894006497511374e-12,2.894006501150245e-12
2298.0,3009.0,0.8128680043028704,-1.5902817486186869,-1.8774159216696822,6.538818827051422,4.167949865047639e-11,4.167988901750995e-11,4.166741952800248e-11,4.180467120693253e-11,4.168970761451021e-11,4.168320016784693e-11,4.167931794716155e-11,4.174283538336494e-11,4.1678956961433625e-11,4.167903603163665e-11,4.17475278785139e-11,4.167914064028753e-11,4.167911215222032e-11,4.167931466262338e-11,4.1676558256035866e-11
1625.0,2669.0,0.8128602331258619,-0.5875256961686515,-2.389270995467865,5.108700104805948,1.4741698198589964e-12,1.47399136318526e-12,1.474686240245458e-12,1.4741590964100452e-12,1.474081013409237e-12,1.4741414590523613e-12,1.4780409473585661e-12,1.4743782643870117e-12,1.474319458815619e-12,1.4742077906051168e-12,1.4742799887596346e-12,1.4741450005402823e-12,1.4741545625449096e-12,1.4777326635888576e-12,1.4741906312837686e-12
608.0,2279.0,0.8127603261940022,-2.095976798660332,1.2892524917162964,-0.6292850212928306,9.177934226577252e-13,9.160902743391547e-13,9.160347504511515e-13,9.160405314865853e-13,9.160689641175068e-13,9.164100314491392e-13,9.163019855333797e-13,9.160320071256234e-13,9.170196113727578e-13,9.159973335128426e-13,9.160327599791982e-13,9.160322055702849e-13,9.160309823976853e-13,9.175885530552828e-13,9.160328928399401e-13
1344.0,1478.0,0.8127383685746978,-2.2428708783501623,1.0124959975140984,1.0644665171166432,1.9356318958032707e-12,1.9326061091680454e-12,1.9326176317320948e-12,1.9326097905472523e-12,1.9321731463516384e-12,1.9326734856360043e-12,1.935410068960828e-12,1.9370558037342635e-12,1.932670719458216e-12,1.9326817989245138e-12,1.932759472670631e-12,1.9326416713098834e-12,1.9325872805034216e-12,1.933301304057065e-12,1.9326047591907517e-12
2112.0,2892.0,0.8126765257982241,0.4135930453468739,-2.4260009040532116,3.9064478775119045,4.443641988120371e-11,4.4443273437371154e-11,4.455297773652019e-11,4.443544048423014e-11,4.4437131921221415e-11,4.44357265532663e-11,4.443580802220211e-11,4.44365996394068e-11,4.4463665559722266e-11,4.4524165419901706e-11,4.443641648834045e-11,4.4442912422153414e-11,4.4436219523843425e-11,4.443575406600071e-11,4.4436193621872856e-11
2391.0,2669.0,0.812642726060964,-0.15572286214948355,-2.4561746285603965,5.888189386658284,1.2181539388449127e-12,1.2180873503502134e-12,1.218088710497641e-12,1.2180859984185505e-12,1.218138174574576e-12,1.2180855681915224e-12,1.2216432154660175e-12,1.2180856049450957e-12,1.2180846439102715e-12,1.2180852103570927e-12,1.2180853570268135e-12,1.218084874224315e-12,1.2180853852024722e-12,1.2217726790936069e-12,1.2180848007747867e-12
1481.0,3053.0,0.8122926235615712,-1.8984641664070825,-1.5678327674097394,5.305354104318823,1.6834142284830088e-12,1.6866039665632404e-12,1.6834190633466064e-12,1.6835730749726542e-12,1.6834155665517968e-12,1.6848184595370778e-12,1.6834167315031339e-12,1.68371963437538e-12,1.6835296206347017e-12,1.683924693192066e-12,1.686802706288397e-12,1.6837573824826332e-12,1.6834693612405205e-12,1.6834356250889246e-12,1.683440120929317e-12
808.0,1478.0,0.8120421725084607,-1.5135060528905493,1.9430144737677018,0.23780252320661105,2.1585952706805118e-11,2.158589531008534e-11,2.1627319447950113e-11,2.1585817117869188e-11,2.1602905001297043e-11,2.1587099242101586e-11,2.1587297582997785e-11,2.1587476377214926e-11,2.1585712207514522e-11,2.1585648568763284e-11,2.1585780478817162e-11,2.1585707802819533e-11,2.158571015906667e-11,2.164617095773569e-11,2.15857424451105e-11
55.0,1478.0,0.8120041296398562,-0.29038413885804343,2.4458641161081425,-1.3916369455112174,4.7488809298734145e-12,4.738834395918278e-12,4.738853932908362e-12,4.73896493610533e-12,4.738985210619781e-12,4.738888991244086e-12,4.7420567321299336e-12,4.7516445517222845e-12,4.739032526282948e-12,4.7388601366939896e-12,4.73890563264749e-12,4.739551341537324e-12,4.738852878258044e-12,4.738606506687789e-12,4.7388687939800324e-12
1445.0,3079.0,0.810782144362998,-2.329742594853112,-0.810662780403629,6.5577141636519,7.643802402847863e-12,7.643744134309809e-12,7.653818615651751e-12,7.643751936654851e-12,7.64402071402107e-12,7.654404870115839e-12,7.643715918075552e-12,7.644253621966232e-12,7.659188026753993e-12,7.644018549877015e-12,7.643903221198458e-12,7.645513744648624e-12,7.643806042263474e-12,7.645375990956112e-12,7.644900450527847e-12
2669.0,2760.0,0.8106022902909762,-2.4262275466088288,-0.448324750532843,5.7570439236237725,2.4750022017077472e-11,2.475598609087755e-11,2.474991326759767e-11,2.4750184392257003e-11,2.4749915123643314e-11,2.475006884048887e-11,2.4819236182338805e-11,2.4753370326820157e-11,2.475471636466185e-11,2.4750208840295105e-11,2.4751991438060853e-11,2.475018926830184e-11,2.4750135104804842e-11,2.4814276316744726e-11,2.4750473487822942e-11
459.0,3008.0,0.8105063038360389,-1.7489818293349904,-1.7407124150243451,6.202621417001286,1.3806904692747321e-12,1.3810689880107046e-12,1.3806689600995903e-12,1.3807114428959997e-12,1.3809453499879968e-12,1.3837606356720659e-12,1.3806564250991448e-12,1.3807032569376509e-12,1.3814613434956507e-12,1.3807119625605873e-12,1.3806816849116718e-12,1.3806750579806124e-12,1.3806641046190846e-12,1.3835702546722688e-12,1.3806820763122894e-12
2218.0,2669.0,0.8102453464751697,-1.0097087353870569,-2.2524271923088017,5.862135930047003,1.9939736352013987e-12,1.9971596422116936e-12,1.9940197584462054e-12,1.9941384629647254e-12,1.9958700601744686e-12,1.9938887974654477e-12,1.9940749485757237e-12,1.99935311954846e-12,1.9939539781682535e-12,1.9940336192306178e-12,1.9939696337289373e-12,1.993884298702161e-12,1.9938963721564266e-12,1.9939855975637313e-12,1.993929963356821e-12
738.0,1536.0,0.8101956723911993,1.3901153693673685,2.0399182338692445,-9.506901394202767,1.1089815414335713e-11,1.1113952950458526e-11,1.1086441397279356e-11,1.1086794581868784e-11,1.108662202438646e-11,1.1086599138131736e-11,1.1086343080591664e-11,1.1087154706363965e-11,1.1086335444881225e-11,1.1086938590542166e-11,1.1086412798202647e-11,1.1086402102753812e-11,1.1103706892796197e-11,1.1099522392770494e-11,1.1086383870173373e-11
2869.0,3066.0,0.8091354938003801,2.3819173851295163,-0.6604057940657964,-2.85255548331575,6.5386371524869905e-12,6.538111059252252e-12,6.537903480031258e-12,6.549200701650988e-12,6.537759427749431e-12,6.53896772675219e-12,6.539711532072612e-12,6.537764400204442e-12,6.537544237062249e-12,6.537450468569666e-12,6.5407136859730775e-12,6.5374674051427524e-12,6.551840207075433e-12,6.537447399077568e-12,6.537461694043165e-12
584.0,1601.0,0.8089453844728662,-1.6478532285668692,-1.8431272251995194,5.060019685553793,4.9787715293740465e-11,4.978758317016728e-11,4.9794572604405435e-11,4.9787364221613364e-11,4.9787823765051006e-11,4.978796718305829e-11,4.9925774203536274e-11,4.983426792422853e-11,4.978969527326292e-11,4.979193088669192e-11,4.97908142933029e-11,4.978867489517107e-11,4.9874450120397096e-11,4.9787389904963406e-11,4.9788610510811224e-11
1481.0,3198.0,0.8086661498194522,-2.142677095656133,-1.2351903401443791,4.03932445641927,4.544207762573383e-12,4.5552607395219684e-12,4.54426765548933e-12,4.5442393904496595e-12,4.544216469424554e-12,4.5458855246109945e-12,4.544207395256129e-12,4.544738912442409e-12,4.553150916797692e-12,4.544592542944015e-12,4.544549315192959e-12,4.546119737905531e-12,4.544354244891975e-12,4.544401888673703e-12,4.54456694204258e-12
1267.0,3064.0,0.8084100951360008,2.066792589644566,1.3597809183471652,-8.329668566980338,1.5077326144079026e-12,1.5036958077518607e-12,1.5036849070902423e-12,1.5036903440257533e-12,1.5037272908878149e-12,1.503826750367968e-12,1.5036898658006655e-12,1.5053145461048206e-12,1.5037002366717647e-12,1.5036073060907824e-12,1.5036840302725633e-12,1.5036931812867906e-12,1.5063196034319059e-12,1.5037003144382194e-12,1.503698648513759e-12
1019.0,3103.0,0.8083935628434845,2.1203252627998137,1.274796799792088,-8.717203540441783,1.918142892795975e-11,1.920592120089461e-11,1.9181479982668815e-11,1.9181864062419174e-11,1.92059276246622e-11,1.9182799882932016e-11,1.918260950100058e-11,1.9227650588186027e-11,1.9183057696980193e-11,1.9182535941347824e-11,1.9185677857857813e-11,1.9181074621009688e-11,1.918102179738026e-11,1.9181052245225698e-11,1.918101430059853e-11
2344.0,3154.0,0.8081403421561567,2.31527605007084,0.8741963853956443,-5.099531216687483,1.2090935709187418e-12,1.2092106126198986e-12,1.2090820935348839e-12,1.209083558770516e-12,1.2091655751178107e-12,1.209200404602283e-12,1.212245298095509e-12,1.209219560828594e-12,1.2097935204126093e-12,1.2090871859198395e-12,1.2090685443984187e-12,1.2090908415470528e-12,1.2090717576126825e-12,1.2117410336438185e-12,1.2090696618582666e-12
749.0,1998.0,0.8080646273941264,0.8301288324711388,-2.33168532246422,0.23371778074264637,8.170207529906227e-12,8.19109293563116e-12,8.170260208088247e-12,8.16945085980277e-12,8.16944895532322e-12,8.16939126172801e-12,8.16990956001053e-12,8.177837222617596e-12,8.169340634667188e-12,8.169382804459307e-12,8.184822975918669e-12,8.169328468459273e-12,8.169383120797988e-12,8.169530817794345e-12,8.169457179640907e-12
145.0,2669.0,0.808022268817496,-1.4703629931060027,-1.9911165897935839,5.542502732392144,7.1727599711942396e-12,7.172609256351014e-12,7.188781571038181e-12,7.173502345028774e-12,7.17275523156803e-12,7.172826783705863e-12,7.173021152929299e-12,7.185214457652143e-12,7.1733317559443124e-12,7.173208774011643e-12,7.173589200431042e-12,7.172462224811637e-12,7.172480158188957e-12,7.175244602086508e-12,7.1731402609426184e-12
2035.0,3008.0,0.8077449214915541,-1.053068590045417,-2.2409299569120233,5.297350163416126,1.7355376618981714e-09,1.7356447414545674e-09,1.7355043583083673e-09,1.735568356620357e-09,2.8250816516068588e-09,4.5223655442239556e-09,1.73549081415752e-09,1.735503861498371e-09,1.7358734268538619e-09,1.7357568222528112e-09,1.7355172604286487e-09,1.7357025278690938e-09,1.7355542086785904e-09,1.998359741696378,1.7381779978671405e-09
1971.0,2669.0,0.8077201388929549,-0.9199350793500926,-2.298872808612025,5.1431786408273945,3.090699363606251e-11,3.091055126240006e-11,3.0989072293868936e-11,3.090611037911062e-11,3.0906312404634464e-11,3.090600251869819e-11,3.09068562837475e-11,3.0901044076821737e-11,3.0963800182430586e-11,3.0906250233137023e-11,3.0906890149542107e-11,3.0905842940172467e-11,3.090569747892195e-11,3.094170716870786e-11,3.090620669426752e-11
267.0,1445.0,0.806519804370099,-1.4438087567996074,-2.0161290340155578,6.674167748534754,1.739963416175387e-11,1.7397231059470535e-11,1.7437457644980142e-11,1.7397064528406566e-11,1.739638192420136e-11,1.7402958429449453e-11,1.7397025708290403e-11,1.7402155123081318e-11,1.7399328686742495e-11,1.7398192337850395e-11,1.7432076294205184e-11,1.7398770886420044e-11,1.7397256264460168e-11,1.7397526931223952e-11,1.739947555925309e-11
1497.0,3064.0,0.8061106842397017,-2.154557109155552,1.2302386536773486,-1.0088923206988272,3.0620773471283666e-11,3.062081867193131e-11,3.062069055546131e-11,3.062101408827214e-11,3.0620752299820054e-11,3.070940906412522e-11,3.0620696265679745e-11,3.062091703198746e-11,3.063547040056231e-11,3.062075214169662e-11,3.062077802161538e-11,3.067635088269706e-11,3.0638332972411094e-11,3.062122687965795e-11,3.062106280822132e-11
1619.0,2258.0,0.8059854009674954,-0.46430646531442377,-2.437608829240936,5.080092940177132,7.0613803425675655e-12,7.061357027660093e-12,7.0612136038536556e-12,7.06135194903004e-12,7.061342553794976e-12,7.082374218938814e-12,7.061502233354398e-12,7.076363291039767e-12,7.062466365691109e-12,7.06525227878487e-12,7.061686145536616e-12,7.061388225361919e-12,7.061364834370064e-12,7.061365338908362e-12,7.061925259897944e-12
1835.0,3216.0,0.8056415000032031,1.6463161774485688,1.8580684415652942,-8.655218910380178,2.9892417162188074e-12,2.989288105383337e-12,2.9973337446286282e-12,2.9894238857020808e-12,2.9894047122980977e-12,2.9892068563228847e-12,2.9892194804925214e-12,2.9891996552242038e-12,2.9892649927038435e-12,2.9894160346620016e-12,2.989174575258216e-12,2.989205074558216e-12,2.9892115550875094e-12,2.9976226268211054e-12,2.989219996012779e-12
555.0,2733.0,0.8056185037305206,-2.389843168664868,-0.6721434036525197,5.153099347339848,1.8526935613163327e-12,1.847767841457526e-12,1.8478283690287024e-12,1.847714702524091e-12,1.8477779060840802e-12,1.8477391472057006e-12,1.8480404174345295e-12,1.8513383989061013e-12,1.8492322960918542e-12,1.847742393130072e-12,1.847767657563411e-12,1.8477231940592433e-12,1.8477357334578857e-12,1.8477311582385793e-12,1.847999419665315e-12
555.0,1115.0,0.8052949389798193,-2.251348743791103,-1.0485750337830835,5.1649964513276085,2.6560750938074297e-11,2.646603930631388e-11,2.6466049887469724e-11,2.6469672798273627e-11,2.6472407118360822e-11,2.6469441579886225e-11,2.646873912751593e-11,2.6478433536041124e-11,2.6549154890688636e-11,2.6471718536236928e-11,2.6470713714935e-11,2.6469925415371422e-11,2.6469874495750465e-11,2.6469903927477725e-11,2.6462901311536245e-11
1286.0,1287.0,0.8045166136918005,-1.6722408541082803,-1.8394650363339302,6.306020496103517,5.401162758742096e-11,5.399767844298183e-11,5.400453218349474e-11,5.399813088242859e-11,5.3999412156549686e-11,5.412467665867379e-11,5.399780264704097e-11,5.405186449570993e-11,5.400149160623321e-11,5.3997681635757545e-11,5.4067224840273435e-11,5.400031563546897e-11,5.400457711832293e-11,5.399949131403598e-11,5.400864671515359e-11
55.0,2669.0,0.8043418112527114,-0.18949863018895555,-2.4792736403335742,6.015554899555648,7.700249032422499e-12,7.699531210960942e-12,7.717907330908861e-12,7.699094345864522e-12,7.699401538363412e-12,7.6987592458297e-12,7.69867858090817e-12,7.708285775932202e-12,7.711042524856063e-12,7.69892714739546e-12,7.698877436939574e-12,7.698728839411537e-12,7.69868414371361e-12,7.698822861479749e-12,7.698861009078739e-12
2869.0,3184.0,0.8042056453185176,1.4066358869477869,-2.050896597117589,-1.0730162175667928,1.7898472208704293e-12,1.789421458239987e-12,1.7894474824033307e-12,1.7894100210707295e-12,1.7941965415467136e-12,1.7894039954399273e-12,1.7895128530963658e-12,1.7946694783472794e-12,1.7894000154086336e-12,1.7894002400420142e-12,1.7894360994753561e-12,1.7894018276537706e-12,1.7895291554211437e-12,1.7894021695380643e-12,1.7894009055218193e-12
1287.0,2803.0,0.8041144187738807,-0.8970000920104992,-2.319826634223462,4.756573656161522,2.2473420491332577e-12,2.2472010660440373e-12,2.246253100420832e-12,2.2471873060073026e-12,2.2472113547562494e-12,2.2548603311613506e-12,2.2471968314922936e-12,2.249644400860688e-12,2.2469987085518016e-12,2.251570144043946e-12,2.2472836837962792e-12,2.247246503513413e-12,2.2472705494849717e-12,2.2472045106598803e-12,2.247234369102114e-12
659.0,2669.0,0.8040858310644409,-0.9864856618109998,-2.283306966170606,5.360908248903579,1.941439301703825e-11,1.9414828297771743e-11,1.9462203385302967e-11,1.941375946783608e-11,1.941650488867055e-11,1.9413439738771047e-11,1.9417858804103527e-11,1.9386373452026976e-11,1.941433750529393e-11,1.941370846012742e-11,1.9456622035102215e-11,1.941347761834501e-11,1.9413723257307866e-11,1.9453774709105326e-11,1.9414318486672914e-11
1478.0,2584.0,0.8037681714785629,1.7594812325734968,-1.7594776228657527,1.1113704501576183,6.412135315906025e-11,6.393570097496549e-11,6.393595490955355e-11,6.389997627251702e-11,6.394729351522447e-11,6.393140085866997e-11,6.393134893870352e-11,6.393481682053297e-11,6.393258786949207e-11,6.39318378828326e-11,6.393544200368626e-11,6.393279838002454e-11,6.393192624374546e-11,6.410205606274508e-11,6.393273645076074e-11
1021.0,3154.0,0.8036342577320714,1.1262558435451664,2.2192672474027866,-6.238881656846279,3.076910344459432e-11,3.0770548346729886e-11,3.077275910198727e-11,3.077215866150265e-11,3.0850208581776565e-11,3.076962228990958e-11,3.076886590159388e-11,3.085153428135258e-11,3.0770124397053914e-11,3.076925689522462e-11,3.0770602807862183e-11,3.0768307181268746e-11,3.076815336983757e-11,3.077512186918163e-11,3.07682686478631e-11
3005.0,3103.0,0.8034852564309776,2.3285473298216095,0.8796385704299514,-7.470647045478673,4.982248210983502e-12,4.982250497210936e-12,4.982247645588079e-12,4.982247613827756e-12,4.98225251286935e-12,4.9822497047638446e-12,4.997660946664476e-12,4.9825979557060605e-12,4.98230092630252e-12,4.982324146174281e-12,4.982248665519145e-12,4.982246582061596e-12,4.982246940253032e-12,4.983013670470954e-12,4.996430882889679e-12
2869.0,2904.0,0.8025934191534161,1.486359013409494,-2.000102723939959,-0.5420685512987969,1.2953365508675534e-12,1.295255767712006e-12,1.295498661973293e-12,1.2953386522632377e-12,1.2962626265948057e-12,1.2954458385492654e-12,1.2971228278715062e-12,1.2955615615314308e-12,1.2952447360641663e-12,1.295242924031408e-12,1.2961035300940853e-12,1.2952473233848008e-12,1.2975914363222604e-12,1.2952548107530367e-12,1.295243025585018e-12
1481.0,2892.0,0.8023017728499071,-0.9420320667757514,-2.3079785550420655,6.751981845373459,5.1686513563759e-12,5.174886311512687e-12,5.1690805615405855e-12,5.168680388368129e-12,5.16867785343261e-12,5.176135758073317e-12,5.168665317508152e-12,5.168975082176442e-12,5.171936056243913e-12,5.168853012904402e-12,5.169010672715209e-12,5.178347460760524e-12,5.168731226311204e-12,5.168726709490229e-12,5.168822736419976e-12
2278.0,2279.0,0.8022257125363774,-2.0866187640517944,1.364327662028943,-0.631631561687544,3.843937087512091e-12,3.839527042186109e-12,3.84223800178942e-12,3.838675880669472e-12,3.838555324775804e-12,3.838602752532077e-12,3.839000510125593e-12,3.838558970439213e-12,3.838878339362629e-12,3.8385722961624405e-12,3.838555548875834e-12,3.838554595487622e-12,3.8385563827186106e-12,3.84884467262871e-12,3.8385664296047515e-12
805.0,1344.0,0.8022115451247847,-1.6632016995170542,-1.8572419004632468,4.9805960876037405,1.2062932886323788e-11,1.2054282731673618e-11,1.204107098204237e-11,1.204068854193914e-11,1.204132748873407e-11,1.2041083079901488e-11,1.2040836837471498e-11,1.204126745799267e-11,1.2070529984786726e-11,1.2046194020876733e-11,1.2041787621447115e-11,1.2040091515743e-11,1.2040963723132521e-11,1.2041397807329819e-11,1.2040725359670037e-11
421.0,2341.0,0.8015996100967532,1.576866635513685,-1.9335388462964744,-0.6641649729107388,4.721445361348252e-12,4.714817916539084e-12,4.720989627652015e-12,4.7150257805443e-12,4.7148134655665445e-12,4.714945950326797e-12,4.714813188453491e-12,4.715017920410249e-12,4.715862814297184e-12,4.71721061607589e-12,4.714807785189375e-12,4.714832124793301e-12,4.714829715319988e-12,4.714814820262671e-12,4.724270009346269e-12
